source_id,source_type,target_id,target_type,relation,date,weight
TECH-0167,technician,1151,installation,MAINTAINS,2025/01/10,1.0
TECH-0167,technician,818,installation,MAINTAINS,2024/11/20,4.0
TECH-0167,technician,3066,installation,MAINTAINS,04-04-2024,1.0
TECH-0167,technician,1308,installation,MAINTAINS,2024/11/10,7.0
TECH-0167,technician,1056,installation,MAINTAINS,20/08/2025,2.0
TECH-0168,technician,1844,installation,MAINTAINS,2024/04/25,4.0
TECH-0168,technician,4128,installation,MAINTAINS,20/08/2024,1.0
TECH-0168,technician,1906,installation,MAINTAINS,2025-08-16,5.0
TECH-0168,technician,622,installation,MAINTAINS,03/03/2024,8.0
TECH-0168,technician,1471,installation,MAINTAINS,06/04/2025,7.0
TECH-0168,technician,4581,installation,MAINTAINS,06/11/2025,5.0
TECH-0168,technician,1206,installation,MAINTAINS,01-11-2025,6.0
TECH-0168,technician,49,installation,MAINTAINS,2025-07-14,4.0
TECH-0168,technician,2361,installation,MAINTAINS,2025/10/17,8.0
TECH-0168,technician,4187,installation,MAINTAINS,2025/10/24,10.0
TECH-0168,technician,4703,installation,MAINTAINS,26-02-2024,1.0
TECH-0168,technician,3590,installation,MAINTAINS,2024/10/24,9.0
TECH-0168,technician,1802,installation,MAINTAINS,2024/03/11,2.0
TECH-0168,technician,4612,installation,MAINTAINS,25-01-2025,9.0
TECH-0168,technician,1646,installation,MAINTAINS,2025-02-07,5.0
TECH-0168,technician,3803,installation,MAINTAINS,29-10-2024,7.0
TECH-0168,technician,2863,installation,MAINTAINS,13/10/2024,12.0
TECH-0168,technician,25,installation,MAINTAINS,2025-06-29,4.0
TECH-0168,technician,1220,installation,MAINTAINS,08-10-2025,11.0
TECH-0168,technician,521,installation,MAINTAINS,18/08/2024,5.0
TECH-0168,technician,3333,installation,MAINTAINS,2025-06-14,2.0
TECH-0168,technician,1286,installation,MAINTAINS,22/07/2025,5.0
TECH-0168,technician,416,installation,MAINTAINS,2025/04/11,8.0
TECH-0168,technician,4062,installation,MAINTAINS,24/09/2025,5.0
TECH-0168,technician,125,installation,MAINTAINS,07-08-2025,4.0
TECH-0168,technician,4676,installation,MAINTAINS,2024/04/21,7.0
TECH-0168,technician,788,installation,MAINTAINS,13-03-2024,8.0
TECH-0168,technician,4074,installation,MAINTAINS,28-08-2025,2.0
TECH-0168,technician,2738,installation,MAINTAINS,2024/10/30,9.0
TECH-0168,technician,1572,installation,MAINTAINS,15/05/2024,3.0
TECH-0168,technician,664,installation,MAINTAINS,2025-05-13,7.0
TECH-0168,technician,356,installation,MAINTAINS,2024/11/01,6.0
TECH-0168,technician,1365,installation,MAINTAINS,2025-04-25,1.0
TECH-0168,technician,4392,installation,MAINTAINS,11/10/2024,3.0
TECH-0168,technician,2761,installation,MAINTAINS,2025-02-11,5.0
TECH-0168,technician,4626,installation,MAINTAINS,17/05/2024,4.0
TECH-0168,technician,877,installation,MAINTAINS,2024-09-09,3.0
TECH-0168,technician,2479,installation,MAINTAINS,2024/03/25,4.0
TECH-0168,technician,2323,installation,MAINTAINS,2024/02/26,1.0
TECH-0168,technician,536,installation,MAINTAINS,21/04/2025,10.0
TECH-0169,technician,2515,installation,MAINTAINS,2024/12/25,11.0
TECH-0169,technician,1785,installation,MAINTAINS,31-01-2025,10.0
TECH-0169,technician,1598,installation,MAINTAINS,2025-07-05,3.0
TECH-0169,technician,1926,installation,MAINTAINS,21-10-2024,12.0
TECH-0169,technician,3407,installation,MAINTAINS,2024/03/16,12.0
TECH-0169,technician,3120,installation,MAINTAINS,2024-06-28,1.0
TECH-0169,technician,4323,installation,MAINTAINS,2024-12-11,3.0
TECH-0169,technician,659,installation,MAINTAINS,12/05/2025,2.0
TECH-0169,technician,1723,installation,MAINTAINS,11/02/2025,8.0
TECH-0169,technician,1922,installation,MAINTAINS,2025-12-20,6.0
TECH-0169,technician,1315,installation,MAINTAINS,16-12-2025,3.0
TECH-0169,technician,4136,installation,MAINTAINS,2025/01/08,8.0
TECH-0169,technician,2793,installation,MAINTAINS,2024-08-05,6.0
TECH-0169,technician,4292,installation,MAINTAINS,15-06-2025,7.0
TECH-0169,technician,1028,installation,MAINTAINS,2025-08-21,7.0
TECH-0170,technician,1168,installation,MAINTAINS,2025-09-02,4.0
TECH-0170,technician,1820,installation,MAINTAINS,2024-04-21,6.0
TECH-0170,technician,1010,installation,MAINTAINS,09-09-2024,7.0
TECH-0170,technician,1177,installation,MAINTAINS,01-10-2025,5.0
TECH-0170,technician,4786,installation,MAINTAINS,2025-07-28,1.0
TECH-0170,technician,1322,installation,MAINTAINS,2025/12/09,4.0
TECH-0170,technician,579,installation,MAINTAINS,13/04/2024,7.0
TECH-0170,technician,436,installation,MAINTAINS,30/09/2024,12.0
TECH-0170,technician,2845,installation,MAINTAINS,23-06-2024,5.0
TECH-0170,technician,4564,installation,MAINTAINS,21-06-2025,9.0
TECH-0170,technician,602,installation,MAINTAINS,2025-03-19,3.0
TECH-0170,technician,3449,installation,MAINTAINS,2024-10-31,4.0
TECH-0170,technician,1630,installation,MAINTAINS,2024-09-27,2.0
TECH-0170,technician,1088,installation,MAINTAINS,2025-05-06,6.0
TECH-0170,technician,2122,installation,MAINTAINS,2025-03-23,8.0
TECH-0170,technician,4242,installation,MAINTAINS,06/07/2025,2.0
TECH-0170,technician,429,installation,MAINTAINS,2024-04-01,9.0
TECH-0170,technician,1652,installation,MAINTAINS,2025-11-23,12.0
TECH-0170,technician,2778,installation,MAINTAINS,29-06-2025,8.0
TECH-0170,technician,3049,installation,MAINTAINS,2025/11/22,10.0
TECH-0170,technician,4295,installation,MAINTAINS,2024-09-17,3.0
TECH-0170,technician,1387,installation,MAINTAINS,2024-04-03,9.0
TECH-0170,technician,3281,installation,MAINTAINS,27-11-2025,8.0
TECH-0170,technician,2673,installation,MAINTAINS,18-06-2024,9.0
TECH-0170,technician,1743,installation,MAINTAINS,2025-01-24,9.0
TECH-0170,technician,1867,installation,MAINTAINS,2025-06-26,3.0
TECH-0170,technician,848,installation,MAINTAINS,13-12-2025,6.0
TECH-0171,technician,4112,installation,MAINTAINS,2024-11-08,11.0
TECH-0171,technician,723,installation,MAINTAINS,13/09/2025,12.0
TECH-0171,technician,3433,installation,MAINTAINS,2025-12-26,11.0
TECH-0171,technician,986,installation,MAINTAINS,2025/09/22,11.0
TECH-0171,technician,4419,installation,MAINTAINS,2025-10-30,10.0
TECH-0171,technician,1958,installation,MAINTAINS,24/08/2025,3.0
TECH-0171,technician,3975,installation,MAINTAINS,26/12/2025,4.0
TECH-0171,technician,4586,installation,MAINTAINS,2025/09/17,3.0
TECH-0171,technician,4199,installation,MAINTAINS,2025-10-31,11.0
TECH-0171,technician,4503,installation,MAINTAINS,23-05-2025,6.0
TECH-0171,technician,129,installation,MAINTAINS,06/04/2025,6.0
TECH-0171,technician,3241,installation,MAINTAINS,31/07/2025,3.0
TECH-0171,technician,1677,installation,MAINTAINS,23/09/2024,5.0
TECH-0171,technician,1062,installation,MAINTAINS,26/10/2024,4.0
TECH-0171,technician,4391,installation,MAINTAINS,07-07-2025,3.0
TECH-0171,technician,1670,installation,MAINTAINS,20-05-2025,6.0
TECH-0171,technician,600,installation,MAINTAINS,17/07/2024,7.0
TECH-0171,technician,377,installation,MAINTAINS,11-03-2025,11.0
TECH-0171,technician,1590,installation,MAINTAINS,17/01/2024,9.0
TECH-0171,technician,1794,installation,MAINTAINS,06/04/2024,6.0
TECH-0171,technician,2937,installation,MAINTAINS,2024/06/01,8.0
TECH-0171,technician,3211,installation,MAINTAINS,2025-11-03,8.0
TECH-0172,technician,200,installation,MAINTAINS,2025-03-04,6.0
TECH-0172,technician,3762,installation,MAINTAINS,2024-08-11,8.0
TECH-0172,technician,173,installation,MAINTAINS,05-06-2025,10.0
TECH-0172,technician,479,installation,MAINTAINS,2024-07-28,2.0
TECH-0172,technician,1625,installation,MAINTAINS,2024-05-14,10.0
TECH-0172,technician,963,installation,MAINTAINS,06-03-2025,5.0
TECH-0172,technician,3839,installation,MAINTAINS,17/07/2025,5.0
TECH-0172,technician,4446,installation,MAINTAINS,17-09-2025,5.0
TECH-0172,technician,3167,installation,MAINTAINS,30/05/2024,1.0
TECH-0172,technician,354,installation,MAINTAINS,11/12/2024,4.0
TECH-0172,technician,1826,installation,MAINTAINS,30-03-2024,3.0
TECH-0172,technician,4108,installation,MAINTAINS,2024/08/10,7.0
TECH-0172,technician,2393,installation,MAINTAINS,27-04-2024,10.0
TECH-0172,technician,1311,installation,MAINTAINS,2025/11/17,3.0
TECH-0172,technician,3032,installation,MAINTAINS,16-07-2025,6.0
TECH-0172,technician,1903,installation,MAINTAINS,21/06/2024,1.0
TECH-0172,technician,1543,installation,MAINTAINS,2024/06/14,11.0
TECH-0172,technician,4715,installation,MAINTAINS,08/02/2024,12.0
TECH-0172,technician,2034,installation,MAINTAINS,29/12/2025,12.0
TECH-0172,technician,101,installation,MAINTAINS,13-02-2024,5.0
TECH-0172,technician,4541,installation,MAINTAINS,2025-07-20,1.0
TECH-0172,technician,1959,installation,MAINTAINS,2024/05/30,10.0
TECH-0172,technician,1780,installation,MAINTAINS,27-11-2024,4.0
TECH-0172,technician,3611,installation,MAINTAINS,11-11-2025,3.0
TECH-0172,technician,877,installation,MAINTAINS,23-10-2024,12.0
TECH-0172,technician,3740,installation,MAINTAINS,2025/01/22,7.0
TECH-0172,technician,431,installation,MAINTAINS,2025/03/31,9.0
TECH-0172,technician,1787,installation,MAINTAINS,2024-01-06,5.0
TECH-0172,technician,4649,installation,MAINTAINS,2024/09/21,3.0
TECH-0172,technician,2557,installation,MAINTAINS,2024/10/05,1.0
TECH-0172,technician,3624,installation,MAINTAINS,06-10-2024,10.0
TECH-0172,technician,2288,installation,MAINTAINS,14/11/2024,7.0
TECH-0172,technician,954,installation,MAINTAINS,2025/04/11,7.0
TECH-0172,technician,1791,installation,MAINTAINS,30/01/2024,4.0
TECH-0172,technician,2235,installation,MAINTAINS,2025/04/30,6.0
TECH-0172,technician,4250,installation,MAINTAINS,2024-11-04,8.0
TECH-0173,technician,3565,installation,MAINTAINS,2025/10/27,10.0
TECH-0173,technician,3922,installation,MAINTAINS,09/02/2025,9.0
TECH-0173,technician,4575,installation,MAINTAINS,24/03/2025,8.0
TECH-0173,technician,3078,installation,MAINTAINS,10/03/2025,5.0
TECH-0173,technician,2036,installation,MAINTAINS,31/08/2024,4.0
TECH-0173,technician,1738,installation,MAINTAINS,2024-07-14,11.0
TECH-0173,technician,3769,installation,MAINTAINS,10-04-2024,9.0
TECH-0173,technician,1704,installation,MAINTAINS,2024-01-13,12.0
TECH-0173,technician,4135,installation,MAINTAINS,2024-06-05,6.0
TECH-0173,technician,2157,installation,MAINTAINS,2024-01-11,10.0
TECH-0173,technician,4596,installation,MAINTAINS,18-08-2024,4.0
TECH-0173,technician,3843,installation,MAINTAINS,14-05-2025,4.0
TECH-0173,technician,2932,installation,MAINTAINS,08-11-2025,12.0
TECH-0173,technician,1054,installation,MAINTAINS,24-03-2024,6.0
TECH-0173,technician,433,installation,MAINTAINS,05/05/2024,3.0
TECH-0173,technician,4093,installation,MAINTAINS,2025/11/08,11.0
TECH-0174,technician,1229,installation,MAINTAINS,2024/10/11,11.0
TECH-0174,technician,3635,installation,MAINTAINS,05-02-2024,2.0
TECH-0174,technician,1179,installation,MAINTAINS,2025/06/15,1.0
TECH-0174,technician,916,installation,MAINTAINS,2025-12-10,1.0
TECH-0174,technician,448,installation,MAINTAINS,2025/10/27,10.0
TECH-0174,technician,928,installation,MAINTAINS,2024-12-27,3.0
TECH-0174,technician,2,installation,MAINTAINS,2024/12/11,12.0
TECH-0174,technician,2177,installation,MAINTAINS,2025-03-03,1.0
TECH-0174,technician,3407,installation,MAINTAINS,2025/08/05,5.0
TECH-0174,technician,2555,installation,MAINTAINS,24/10/2025,7.0
TECH-0174,technician,2732,installation,MAINTAINS,2025-07-25,3.0
TECH-0174,technician,4576,installation,MAINTAINS,13/05/2024,11.0
TECH-0174,technician,2075,installation,MAINTAINS,14/10/2024,3.0
TECH-0174,technician,4248,installation,MAINTAINS,18/09/2024,2.0
TECH-0174,technician,3484,installation,MAINTAINS,2024/07/29,5.0
TECH-0174,technician,4375,installation,MAINTAINS,15/06/2025,12.0
TECH-0174,technician,560,installation,MAINTAINS,2025-07-01,6.0
TECH-0174,technician,4214,installation,MAINTAINS,2024/12/16,8.0
TECH-0174,technician,4451,installation,MAINTAINS,2025/06/03,10.0
TECH-0174,technician,3577,installation,MAINTAINS,14/01/2024,11.0
TECH-0174,technician,12,installation,MAINTAINS,24/10/2025,5.0
TECH-0174,technician,3400,installation,MAINTAINS,2024-09-28,12.0
TECH-0174,technician,2093,installation,MAINTAINS,28-11-2024,9.0
TECH-0174,technician,1288,installation,MAINTAINS,2025/08/27,11.0
TECH-0174,technician,4130,installation,MAINTAINS,24-04-2024,8.0
TECH-0174,technician,2656,installation,MAINTAINS,07-04-2024,5.0
TECH-0174,technician,4420,installation,MAINTAINS,27/03/2024,10.0
TECH-0174,technician,3424,installation,MAINTAINS,07/08/2025,9.0
TECH-0174,technician,4652,installation,MAINTAINS,31/03/2025,1.0
TECH-0174,technician,2896,installation,MAINTAINS,2024-08-09,4.0
TECH-0174,technician,3822,installation,MAINTAINS,2025-10-16,7.0
TECH-0174,technician,4490,installation,MAINTAINS,10/10/2024,11.0
TECH-0174,technician,770,installation,MAINTAINS,2024-02-22,10.0
TECH-0174,technician,2188,installation,MAINTAINS,2025/05/22,2.0
TECH-0174,technician,3293,installation,MAINTAINS,2024-05-05,12.0
TECH-0174,technician,3480,installation,MAINTAINS,27/06/2024,12.0
TECH-0174,technician,2007,installation,MAINTAINS,2025-06-30,4.0
TECH-0175,technician,908,installation,MAINTAINS,2025/10/09,12.0
TECH-0175,technician,569,installation,MAINTAINS,25/10/2025,4.0
TECH-0175,technician,1773,installation,MAINTAINS,02/01/2025,11.0
TECH-0175,technician,3276,installation,MAINTAINS,2024-01-07,9.0
TECH-0175,technician,1787,installation,MAINTAINS,2025-12-15,11.0
TECH-0175,technician,404,installation,MAINTAINS,2025/07/18,4.0
TECH-0175,technician,1243,installation,MAINTAINS,2024/05/14,4.0
TECH-0175,technician,195,installation,MAINTAINS,2024-11-15,5.0
TECH-0175,technician,3111,installation,MAINTAINS,2025/01/06,2.0
TECH-0175,technician,366,installation,MAINTAINS,16/09/2024,10.0
TECH-0175,technician,3400,installation,MAINTAINS,2024/04/14,5.0
TECH-0175,technician,4012,installation,MAINTAINS,21/02/2024,2.0
TECH-0175,technician,223,installation,MAINTAINS,2025-09-02,9.0
TECH-0175,technician,8,installation,MAINTAINS,14-03-2025,10.0
TECH-0175,technician,3665,installation,MAINTAINS,2024-12-12,1.0
TECH-0176,technician,884,installation,MAINTAINS,07-05-2025,12.0
TECH-0176,technician,3304,installation,MAINTAINS,2025/03/27,8.0
TECH-0176,technician,2443,installation,MAINTAINS,2025-02-14,3.0
TECH-0176,technician,3780,installation,MAINTAINS,2025-04-24,8.0
TECH-0176,technician,1420,installation,MAINTAINS,05/03/2024,3.0
TECH-0176,technician,31,installation,MAINTAINS,2024-07-29,12.0
TECH-0176,technician,3185,installation,MAINTAINS,2024-02-06,10.0
TECH-0176,technician,2230,installation,MAINTAINS,23-08-2025,4.0
TECH-0176,technician,4378,installation,MAINTAINS,2024/11/05,11.0
TECH-0176,technician,778,installation,MAINTAINS,2024/11/13,9.0
TECH-0176,technician,4528,installation,MAINTAINS,2024/02/18,7.0
TECH-0176,technician,4712,installation,MAINTAINS,24-12-2024,4.0
TECH-0176,technician,2037,installation,MAINTAINS,05-05-2025,1.0
TECH-0176,technician,2984,installation,MAINTAINS,2024-09-25,11.0
TECH-0176,technician,1458,installation,MAINTAINS,2024/04/18,6.0
TECH-0176,technician,3551,installation,MAINTAINS,31-01-2025,4.0
TECH-0176,technician,4104,installation,MAINTAINS,2025-08-29,1.0
TECH-0176,technician,4507,installation,MAINTAINS,2024-04-01,7.0
TECH-0176,technician,4406,installation,MAINTAINS,08-08-2025,1.0
TECH-0176,technician,3691,installation,MAINTAINS,12/06/2025,7.0
TECH-0176,technician,2900,installation,MAINTAINS,2025-05-08,9.0
TECH-0176,technician,822,installation,MAINTAINS,2025-09-30,2.0
TECH-0176,technician,3211,installation,MAINTAINS,21/10/2025,4.0
TECH-0176,technician,3069,installation,MAINTAINS,23-10-2024,8.0
TECH-0176,technician,1539,installation,MAINTAINS,27-03-2025,3.0
TECH-0176,technician,576,installation,MAINTAINS,22/08/2024,12.0
TECH-0176,technician,3858,installation,MAINTAINS,11-09-2024,7.0
TECH-0176,technician,319,installation,MAINTAINS,19/12/2025,5.0
TECH-0176,technician,4671,installation,MAINTAINS,01-09-2024,5.0
TECH-0176,technician,3314,installation,MAINTAINS,2024-12-16,7.0
TECH-0176,technician,3262,installation,MAINTAINS,2025-04-02,3.0
TECH-0176,technician,4056,installation,MAINTAINS,18-11-2025,6.0
TECH-0177,technician,3217,installation,MAINTAINS,05-12-2024,8.0
TECH-0177,technician,3166,installation,MAINTAINS,2024-08-15,12.0
TECH-0177,technician,116,installation,MAINTAINS,2024/06/14,11.0
TECH-0177,technician,3262,installation,MAINTAINS,28-01-2025,9.0
TECH-0177,technician,3179,installation,MAINTAINS,2024/01/08,12.0
TECH-0177,technician,4337,installation,MAINTAINS,2025-11-29,7.0
TECH-0177,technician,3597,installation,MAINTAINS,23/11/2025,8.0
TECH-0177,technician,15,installation,MAINTAINS,2024-05-05,6.0
TECH-0177,technician,4696,installation,MAINTAINS,2024-09-16,6.0
TECH-0177,technician,4577,installation,MAINTAINS,2024/02/06,11.0
TECH-0177,technician,4645,installation,MAINTAINS,2025-05-07,5.0
TECH-0177,technician,4773,installation,MAINTAINS,2024-06-21,8.0
TECH-0177,technician,2578,installation,MAINTAINS,02/05/2024,3.0
TECH-0177,technician,2772,installation,MAINTAINS,02-02-2024,1.0
TECH-0177,technician,3644,installation,MAINTAINS,24-01-2024,4.0
TECH-0177,technician,2718,installation,MAINTAINS,06-05-2025,7.0
TECH-0177,technician,4484,installation,MAINTAINS,2024-01-19,5.0
TECH-0177,technician,1458,installation,MAINTAINS,06/03/2024,8.0
TECH-0177,technician,1531,installation,MAINTAINS,04-10-2024,10.0
TECH-0177,technician,2276,installation,MAINTAINS,2025/01/11,9.0
TECH-0177,technician,4790,installation,MAINTAINS,21-06-2025,7.0
TECH-0177,technician,179,installation,MAINTAINS,25/04/2025,9.0
TECH-0177,technician,348,installation,MAINTAINS,31/12/2024,6.0
TECH-0177,technician,889,installation,MAINTAINS,17-01-2024,4.0
TECH-0177,technician,1401,installation,MAINTAINS,11/03/2024,12.0
TECH-0177,technician,611,installation,MAINTAINS,2025/10/22,12.0
TECH-0177,technician,3968,installation,MAINTAINS,2025-06-19,8.0
TECH-0177,technician,2390,installation,MAINTAINS,14-08-2025,8.0
TECH-0177,technician,220,installation,MAINTAINS,2024/11/19,9.0
TECH-0177,technician,3811,installation,MAINTAINS,2025/12/17,10.0
TECH-0178,technician,4001,installation,MAINTAINS,01-12-2024,5.0
TECH-0178,technician,4133,installation,MAINTAINS,15-04-2025,4.0
TECH-0178,technician,624,installation,MAINTAINS,2024/03/31,6.0
TECH-0178,technician,3916,installation,MAINTAINS,2024/07/06,8.0
TECH-0178,technician,131,installation,MAINTAINS,2024/02/23,4.0
TECH-0178,technician,654,installation,MAINTAINS,2025-07-08,4.0
TECH-0178,technician,4174,installation,MAINTAINS,12/03/2025,10.0
TECH-0178,technician,3667,installation,MAINTAINS,2025/12/05,7.0
TECH-0178,technician,515,installation,MAINTAINS,2024-09-14,1.0
TECH-0178,technician,2563,installation,MAINTAINS,13-07-2024,2.0
TECH-0178,technician,1302,installation,MAINTAINS,2024/10/27,1.0
TECH-0178,technician,3005,installation,MAINTAINS,19-01-2024,11.0
TECH-0178,technician,3929,installation,MAINTAINS,13/06/2024,6.0
TECH-0178,technician,1774,installation,MAINTAINS,13/02/2025,12.0
TECH-0178,technician,297,installation,MAINTAINS,14-07-2024,7.0
TECH-0178,technician,4347,installation,MAINTAINS,2025-04-27,2.0
TECH-0178,technician,208,installation,MAINTAINS,25/03/2025,10.0
TECH-0178,technician,4680,installation,MAINTAINS,2025-01-10,4.0
TECH-0178,technician,2417,installation,MAINTAINS,2025-03-09,8.0
TECH-0178,technician,193,installation,MAINTAINS,22/12/2025,3.0
TECH-0178,technician,1818,installation,MAINTAINS,11/03/2025,6.0
TECH-0178,technician,1999,installation,MAINTAINS,2025/12/22,3.0
TECH-0178,technician,177,installation,MAINTAINS,22-09-2025,8.0
TECH-0178,technician,3591,installation,MAINTAINS,2024/08/14,4.0
TECH-0178,technician,704,installation,MAINTAINS,2024-01-18,12.0
TECH-0178,technician,3790,installation,MAINTAINS,2024-06-12,8.0
TECH-0178,technician,3266,installation,MAINTAINS,01-03-2025,6.0
TECH-0178,technician,3634,installation,MAINTAINS,30-10-2025,10.0
